GEOID,Total count,Optometry_count,Ophthalmology_count,Others_count,NAMESLAD,TotalPop,WhitePerc,Median_household_income,Mean_household_income,Bach_or_higher_perc,No_high_school_grad_perc,Percent_insured,index,TRACTCE,POPULATION_x,Clean Zip,Full Address,Optometry,Distances,BlackPerc,AsianPerc,Median Age,HispPerc,PercVisionDisab,DistancesLog,BelowPovertyPerc
17031824107,22,21,1,0,Census Tract 8241.07,6747,83.58,79442,103176,38.7,8,96.4,3770,824107,6747,60462,15410 S HARLEM AVE  ORLAND PARK IL 60462,TRUE,1412.95,3.2,4.11,43,24.4,2.6,3.15013,6.0
17031824113,20,7,13,0,Census Tract 8241.13,6322,84.85,108239,119191,45.1,2.7,93.6,3772,824113,6322,60467,11319 W 143RD STREET  ORLAND PARK IL 60467,TRUE,579.33,1.63,5.5,43.2,6.3,0.9,2.76293,5.6
17031824114,41,27,14,0,Census Tract 8241.14,5299,80.9,124125,150188,56.8,1.9,98.8,3774,824114,5299,60462,14706 LA GRANGE ROAD  ORLAND PARK IL 60462,TRUE,1864.42,4.1,7.13,42.6,3.4,1.8,3.27054,4.9
17031824115,22,21,1,0,Census Tract 8241.15,3843,80.22,88041,91928,35.2,10.1,97.2,3768,824115,3843,60462,14320 OAKWOOD CT  ORLAND PARK IL 60462,TRUE,827.27,2.5,3.51,45.6,6.5,3,2.91765,3.6
17031824116,41,27,14,0,Census Tract 8241.16,5244,76.43,69020,103140,36.4,12.3,91.6,3775,824116,5244,60462,14706 LA GRANGE ROAD  ORLAND PARK IL 60462,TRUE,840.06,5.64,4.21,40.6,15,2.6,2.92431,8.0
17031824119,25,12,13,0,Census Tract 8241.19,5456,84.48,95697,121507,43.7,7.7,97,3776,824119,5456,60467,10908 BETH DR  ORLAND PARK IL 60467,TRUE,1286.31,2.91,6.03,53,6.4,2.3,3.10934,0.8
17031824121,44,30,14,0,Census Tract 8241.21,3138,85.88,85122,90151,35.9,7,96.8,3779,824121,3138,60477,9265 W 159TH STREET  ORLAND HILLS IL 60477,TRUE,1478.63,2.77,2.64,42.3,9.2,2.8,3.16986,8.2
17031824122,16,14,2,0,Census Tract 8241.22,6209,84.89,102676,148590,39.3,3.5,97.5,3781,824122,6209,60477,7801 JOLIET DR N  TINLEY PARK IL 60477,TRUE,1611.21,2.74,4.96,46.3,8.6,3,3.20715,5.4
17031824123,16,14,2,0,Census Tract 8241.23,7753,81.62,87393,101548,31.4,5,98.1,3782,824123,7753,60477,16020 HARLEM AVE  TINLEY PARK IL 60477,TRUE,1248.49,5.3,3.24,34.8,12.8,1,3.09638,5.2
17031824124,0,0,0,0,Census Tract 8241.24,3679,64.39,82592,86123,56.5,3.7,89,3780,824124,3679,60477,9265 W 159TH STREET  ORLAND HILLS IL 60477,TRUE,452.75,16.69,7.94,45.5,7.9,1.3,2.65586,16.0
17031824125,0,0,0,0,Census Tract 8241.25,4098,82.06,110560,122019,36.8,4.5,97.7,3783,824125,4098,60487,9501 171ST ST SUITE C TINLEY PARK IL 60487,TRUE,1092.02,1.24,4.03,37,11.1,0,3.03823,4.7
17031824126,0,0,0,0,Census Tract 8241.26,5951,83.4,155069,147621,50,1.7,94.8,3785,824126,5951,60477,8628 KOEHLER DR  TINLEY PARK IL 60477,TRUE,930.18,2.92,5.71,45,6.6,0.6,2.96857,1.0
17031824127,0,0,0,0,Census Tract 8241.27,3706,86.86,104833,122408,43.1,3,96.8,3784,824127,3706,60487,9501 171ST ST SUITE C TINLEY PARK IL 60487,TRUE,926.8,3.48,3.64,44.9,9.3,1.3,2.96698,2.5
17031824128,0,0,0,0,Census Tract 8241.28,4638,83.12,87734,127229,50,1.3,96.9,3777,824128,4638,60467,10908 BETH DR  ORLAND PARK IL 60467,TRUE,533.03,3.69,6.38,52.5,2.6,1.1,2.72675,6.9
17031824129,0,0,0,0,Census Tract 8241.29,4357,84.87,88101,129092,32.7,8.4,95.9,3778,824129,4357,60467,10908 BETH DR  ORLAND PARK IL 60467,TRUE,1308.85,3.1,5.69,49.3,0.4,3.9,3.11689,10.4
17031824300,7,6,1,0,Census Tract 8243,4499,7.2,34087,50950,16.1,14.3,89.2,3751,824300,4499,60406,13114 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,2556.55,79.97,0.24,34.8,3.9,4.1,3.40765,36.5
17031824400,5,5,0,0,Census Tract 8244,2007,39.56,42891,58654,18.7,10.1,87.5,3786,824400,2007,60445,4716 147TH ST  MIDLOTHIAN IL 60445,TRUE,1603.37,39.76,1.15,55.4,11.8,4,3.20503,13.8
17031824503,52,38,14,0,Census Tract 8245.03,6880,79.68,72772,87158,41.8,7.1,94.9,3789,824503,6880,60463,3605 SPYGLASS CIR  PALOS HEIGHTS IL 60463,TRUE,1223.14,5.65,2.43,42.5,6.1,1.7,3.08747,6.0
17031824505,23,16,7,0,Census Tract 8245.05,6783,71.89,66810,86624,28.8,5.7,92,3790,824505,6783,60452,6504 CHARLESTON ST  OAK FOREST IL 60452,TRUE,999.03,7.28,7.36,41.9,16.5,6.1,2.99958,3.9
17031824507,23,16,7,0,Census Tract 8245.07,4136,79.84,81196,95650,21.8,8.6,97.6,3792,824507,4136,60477,16630 S OAK PARK AVE  TINLEY PARK IL 60477,TRUE,420.12,5.9,2.76,44.7,12.4,0.9,2.62338,9.6
17031824508,0,0,0,0,Census Tract 8245.08,3699,83.32,63065,79637,37.2,5.1,94.6,3771,824508,3699,60462,15410 S HARLEM AVE  ORLAND PARK IL 60462,TRUE,313.27,4.24,3.24,55.4,6.3,5,2.49592,5.6
17031824509,0,0,0,0,Census Tract 8245.09,4154,79.42,105650,114998,32.1,3.1,93.8,3791,824509,4154,60452,6504 CHARLESTON ST  OAK FOREST IL 60452,TRUE,1386.25,6.28,1.69,39.2,8.1,0.9,3.14184,2.4
17031824601,12,7,5,0,Census Tract 8246.01,4392,74.13,82660,98415,24.6,8.3,90.6,3794,824601,4392,60445,14702 CICERO AVE  MIDLOTHIAN IL 60445,TRUE,537.18,6.4,1.53,40.6,14.2,1.4,2.73012,2.8
17031824602,11,6,5,0,Census Tract 8246.02,6245,71.13,68021,83892,25.3,9,95.6,3795,824602,6245,60445,14702 CICERO AVE  MIDLOTHIAN IL 60445,TRUE,837.27,8.05,2.48,46.3,22.1,1.1,2.92287,7.5
17031824701,5,5,0,0,Census Tract 8247.01,3782,54.39,52222,68664,15.3,8.2,96,3787,824701,3782,60445,4716 147TH ST  MIDLOTHIAN IL 60445,TRUE,1263.85,12.8,1.8,38.9,31.3,1.1,3.10169,13.2
17031824702,4,4,0,0,Census Tract 8247.02,5453,44.56,53467,71318,13.4,16.1,90.1,3788,824702,5453,60445,4716 147TH ST  MIDLOTHIAN IL 60445,TRUE,2212.47,17.88,0.79,38.5,34.4,0.2,3.34488,18.9
17031824800,10,6,4,0,Census Tract 8248,7178,21.36,52211,62425,15.8,23.9,88.8,3752,824800,7178,60406,13114 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,3502.8,20.55,2.3,28.7,63.7,1.5,3.54442,7.6
17031824900,4,1,3,0,Census Tract 8249,3244,15.75,40833,68971,14.3,10.6,91.1,3796,824900,3244,60452,15900 S CICERO AVE  OAK FOREST IL 60452,TRUE,2527.79,56.69,0.86,38,20.9,3.2,3.40274,21.2
17031825000,11,6,5,0,Census Tract 8250,4766,64.25,66857,87529,33,15,91.9,3797,825000,4766,60452,15900 S CICERO AVE  OAK FOREST IL 60452,TRUE,988.53,10.13,6.76,44.4,11.3,1.9,2.99499,3.3
17031825200,7,2,5,0,Census Tract 8252,2016,50.6,79286,84002,19.9,13.6,92.2,3798,825200,2016,60452,15900 S CICERO AVE  OAK FOREST IL 60452,TRUE,1314.01,13.94,5.41,39.8,38.3,2.9,3.1186,10.0
17031825302,23,16,7,0,Census Tract 8253.02,5938,71,85800,103252,31.6,7.9,96.5,3799,825302,5938,60477,5985 LAKESIDE PL UNIT 304 TINLEY PARK IL 60477,TRUE,742.45,11.64,3.91,38.6,12,1.8,2.87067,3.8
17031825303,16,14,2,0,Census Tract 8253.03,3785,80.71,70441,88398,27.2,7.6,87.4,3793,825303,3785,60477,16630 S OAK PARK AVE  TINLEY PARK IL 60477,TRUE,927.17,6.82,1.77,35.2,13.8,1.5,2.96716,10.8
17031825304,16,14,2,0,Census Tract 8253.04,3923,81.67,85865,100833,27.3,9.7,92,3800,825304,3923,60477,7519 175TH ST APT 2W  TINLEY PARK IL 60477,TRUE,342.37,4.36,4.38,40.7,17.2,1,2.5345,7.2
17031825400,16,14,2,0,Census Tract 8254,5337,81.56,71528,86762,32.3,4.7,97.1,3801,825400,5337,60477,17730 OAK PARK AVE UNIT B1 TINLEY PARK IL 60477,TRUE,469.17,7.05,2.19,40.6,10.5,0.8,2.67133,8.8
17031825501,28,18,10,0,Census Tract 8255.01,5766,9.68,54313,75450,24.7,5.2,93.7,3802,825501,5766,60478,4005 167TH ST  COUNTRY CLUB HILLS IL 60478,TRUE,926.88,82.62,0.42,38.4,0.8,1.1,2.96702,13.4
17031825503,24,8,16,0,Census Tract 8255.03,6540,12.49,62397,64541,31.9,3.2,96.9,3804,825503,6540,60430,18019 DIXIE HWY  HOMEWOOD IL 60430,TRUE,1860.27,79.89,0.47,35.5,0.1,1.2,3.26958,19.9
17031825504,25,9,16,0,Census Tract 8255.04,3591,4.51,66534,81141,33,3.7,94.4,3807,825504,3591,60429,3505 LAKEVIEW DR APT 211 HAZEL CREST IL 60429,TRUE,1180.08,87.41,0.81,34.5,4.8,1.8,3.07191,2.3
17031825505,1,1,0,0,Census Tract 8255.05,5364,6.77,63027,80785,24.5,4.9,91.3,3808,825505,5364,60429,3505 LAKEVIEW DR APT 211 HAZEL CREST IL 60429,TRUE,2051.77,86.35,1.03,39.1,1.4,0.8,3.31213,12.8
17031825600,12,4,8,0,Census Tract 8256,5138,10.02,48133,63790,16.4,15.2,92.2,3803,825600,5138,60478,4005 167TH ST  COUNTRY CLUB HILLS IL 60478,TRUE,2052.3,71.6,1.46,30,12.8,1.7,3.31224,19.3
17031825700,17,10,7,0,Census Tract 8257,4046,16.58,50556,62065,13.8,15.7,87.9,3184,825700,4046,60419,14223 CHICAGO RD  DOLTON IL 60419,TRUE,4103.72,60.43,0.3,38.1,22.1,2.1,3.61318,11.6
17031825801,18,11,7,0,Census Tract 8258.01,3569,4.12,41918,53941,16.7,7,90.2,3185,825801,3569,60419,14223 CHICAGO RD  DOLTON IL 60419,TRUE,2927.23,90.39,0.25,34.5,2.9,1.6,3.46646,29.4
17031825802,17,10,7,0,Census Tract 8258.02,5862,4.54,62108,71441,19.6,7.8,94.6,3809,825802,5862,60409,2060 RIVER OAKS DR  CALUMET CITY IL 60409,TRUE,3106.79,84.32,0.2,37.6,6.1,0,3.49231,17.2
17031825803,17,10,7,0,Census Tract 8258.03,5908,5.03,54835,63734,22.4,6.1,91.4,3810,825803,5908,60409,2060 RIVER OAKS DR  CALUMET CITY IL 60409,TRUE,2224.09,84.99,0.03,41.5,9.5,0.5,3.34715,12.5
17031825900,17,10,7,0,Census Tract 8259,3296,12.08,56043,61822,14.8,13.8,87,3812,825900,3296,60409,11 RIVER OAKS CENTER DR RIVER OAKS S/C CALUMET CITY IL 60409,TRUE,2710.29,59.38,0.21,32.7,15.5,2.6,3.43302,28.3
17031826000,17,10,7,0,Census Tract 8260,2660,12.86,56952,60154,6.5,34.1,84,3813,826000,2660,60409,11 RIVER OAKS CENTER DR RIVER OAKS S/C CALUMET CITY IL 60409,TRUE,2897.94,50.11,0,37.9,41,2.6,3.46209,23.5
17031826100,17,10,7,0,Census Tract 8261,5931,17.16,52797,62169,15.2,15.8,81.4,3814,826100,5931,60409,11 RIVER OAKS CENTER DR RIVER OAKS S/C CALUMET CITY IL 60409,TRUE,1980.87,55.61,0.17,34.3,22.2,1.4,3.29685,15.9
17031826201,21,14,7,0,Census Tract 8262.01,3844,7.86,40684,53743,26.4,9.6,90.9,3815,826201,3844,60409,1700 E WEST RD  CALUMET CITY IL 60409,TRUE,489.57,84.81,0.18,56.9,11.6,3.8,2.68982,13.3
17031826202,17,10,7,0,Census Tract 8262.02,5710,14.83,44099,57607,22,12.6,92.8,3816,826202,5710,60438,16771 TORRENCE AVE  LANSING IL 60438,TRUE,1463.55,64.47,0.47,29.1,22.9,2.5,3.16541,32.9
17031826301,4,4,0,0,Census Tract 8263.01,3923,6.22,64615,75327,19.6,3.7,82.3,3819,826301,3923,60473,353 E 162ND ST  SOUTH HOLLAND IL 60473,TRUE,1725.07,84.45,0.43,42.1,6.7,0.8,3.23681,7.9
17031826303,4,4,0,0,Census Tract 8263.03,4068,3.66,58269,78786,22.5,10.3,89.3,3821,826303,4068,60473,1024 E 162ND ST  SOUTH HOLLAND IL 60473,TRUE,1383.2,90.78,0.02,40.9,0.6,3.2,3.14088,8.1
17031826304,1,1,0,0,Census Tract 8263.04,2874,3.1,49830,54229,23.6,4.1,92.3,3811,826304,2874,60409,2060 RIVER OAKS DR  CALUMET CITY IL 60409,TRUE,2032.7,91.61,0.21,39.7,0,0.9,3.30807,23.5
17031826401,1,1,0,0,Census Tract 8264.01,3725,2.09,51250,60675,16.3,5.8,85.9,3186,826401,3725,60419,14223 CHICAGO RD  DOLTON IL 60419,TRUE,911.61,91.92,0.13,29.9,0.9,1.7,2.95981,19.3
17031826402,1,1,0,0,Census Tract 8264.02,4728,3.24,44826,64671,23.3,4.9,86,3187,826402,4728,60419,14223 CHICAGO RD  DOLTON IL 60419,TRUE,1642.53,91.03,0.21,35.8,2.7,1.3,3.21551,19.5
17031826500,5,2,3,0,Census Tract 8265,5614,3.49,46380,57953,14.2,14.3,92.6,3188,826500,5614,60419,14223 CHICAGO RD  DOLTON IL 60419,TRUE,979.44,89.97,0.14,30.9,0.9,3.5,2.99098,28.9
17031826600,1,1,0,0,Census Tract 8266,4595,2.94,40729,55922,15.2,9.3,90.5,3189,826600,4595,60419,14223 CHICAGO RD  DOLTON IL 60419,TRUE,1174.23,92.12,0.13,29.1,16.4,0.7,3.06975,28.4
17031826700,0,0,0,0,Census Tract 8267,4573,3.28,34984,47970,17.4,9.3,92.2,3190,826700,4573,60419,14223 CHICAGO RD  DOLTON IL 60419,TRUE,2041.2,92.5,0.2,33.8,2,3.4,3.30989,31.6
17031826800,10,6,4,0,Census Tract 8268,4596,17.01,52658,55689,11.1,24.7,77.5,3753,826800,4596,60406,13114 WESTERN AVE  BLUE ISLAND IL 60406,TRUE,2451.44,44.78,0.61,27.7,48.8,4,3.38942,24.0
17031826901,4,1,3,0,Census Tract 8269.01,1462,1.44,27845,47885,8.9,21.6,80.4,3823,826901,1462,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,2089.67,79.89,0,33.4,28.6,1.7,3.32008,32.1
17031826902,4,1,3,0,Census Tract 8269.02,1255,3.67,31544,57841,6.5,13.5,77.8,3824,826902,1255,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,1611.62,80.56,1.04,43.2,14.2,3.9,3.20726,44.6
17031827000,4,1,3,0,Census Tract 8270,2968,4.21,40012,59274,12.6,9.8,89.2,3825,827000,2968,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,2063.9,81.3,0.4,36.4,6.9,2.5,3.31469,30.5
17031827100,4,1,3,0,Census Tract 8271,2265,2.47,28942,40835,12.4,13.4,89.9,3826,827100,2265,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,1192.29,77.48,6.98,40.7,8.4,1.4,3.07638,31.0
17031827200,7,4,3,0,Census Tract 8272,3693,4.93,52619,67625,20.5,19.1,87.8,3827,827200,3693,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,1306.61,69.65,0.24,40.6,27.4,2.1,3.11615,18.0
17031827300,7,4,3,0,Census Tract 8273,2277,5.53,22269,49931,17.5,18.9,89.7,3828,827300,2277,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,452.26,66.05,8.43,30.1,16.8,3.2,2.65539,34.2
17031827400,4,1,3,0,Census Tract 8274,3230,4.8,30562,45783,17.3,19,92.2,3829,827400,3230,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,1553.32,81.42,0.09,39.3,14,8.3,3.19126,26.2
17031827500,11,5,6,0,Census Tract 8275,4465,9.74,53036,67225,1.8,29,87.9,3830,827500,4465,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,1317.65,42.4,0,28.5,47.6,5.4,3.1198,24.0
17031827600,0,0,0,0,Census Tract 8276,3012,1.43,41494,51386,11.7,7.2,94.9,3831,827600,3012,60426,15437 BROADWAY AVE  HARVEY IL 60426,TRUE,2304.55,90.11,0.1,31.9,0.5,3.5,3.36259,25.2
17031827700,4,1,3,0,Census Tract 8277,2452,10.44,47569,52600,15.7,6.3,93.6,3805,827700,2452,60430,18019 DIXIE HWY  HOMEWOOD IL 60430,TRUE,2376.9,77.45,0.57,37.3,15.5,3.4,3.37601,26.9
17031827801,3,3,0,0,Census Tract 8278.01,4645,17.72,70081,75343,27.3,11,93.2,3820,827801,4645,60473,353 E 162ND ST  SOUTH HOLLAND IL 60473,TRUE,51.58,71.86,0.47,40.3,2.7,3.3,1.71248,19.7
17031827802,4,4,0,0,Census Tract 8278.02,3314,7.21,93036,88953,23.8,8.3,91.9,3822,827802,3314,60473,1024 E 162ND ST  SOUTH HOLLAND IL 60473,TRUE,117.47,83.01,0.6,38.4,6.4,2.1,2.06992,12.5
17031827804,3,3,0,0,Census Tract 8278.04,3149,10.64,61289,72905,18.8,1.8,96.2,3832,827804,3149,60473,835 E 162ND ST  SOUTH HOLLAND IL 60473,TRUE,1201.68,81.55,0.57,44.7,7,1.9,3.07979,12.1
17031827805,3,3,0,0,Census Tract 8278.05,2953,10.13,84345,97420,35.2,11.1,98.3,3833,827805,2953,60473,835 E 162ND ST  SOUTH HOLLAND IL 60473,TRUE,1947.31,83.07,0,45.2,5.2,2.3,3.28944,14.9
17031827901,27,20,7,0,Census Tract 8279.01,2421,6.82,94904,118242,42.8,12.1,94.1,3817,827901,2421,60438,16771 TORRENCE AVE  LANSING IL 60438,TRUE,1483.55,87.65,0.66,49.2,0.1,1.7,3.1713,12.5
17031827902,7,7,0,0,Census Tract 8279.02,4558,21.9,53878,84970,16.1,6.5,92.7,3818,827902,4558,60438,16771 TORRENCE AVE  LANSING IL 60438,TRUE,1760.91,56.3,1.51,41.2,22.9,0.1,3.24574,14.5
17031828000,7,7,0,0,Census Tract 8280,5411,33.88,61330,73741,28.2,7.2,89.8,3834,828000,5411,60438,3224 RIDGE RD  LANSING IL 60438,TRUE,838.82,42.43,0.46,39.3,14,2.5,2.92367,9.8
17031828100,7,7,0,0,Census Tract 8281,5083,44.05,57304,78203,20.8,11.3,92.4,3836,828100,5083,60438,18155 ROY ST SUITE 3 LANSING IL 60438,TRUE,218.14,35.12,0.51,36.8,24.9,2.2,2.33874,23.1
17031828201,7,7,0,0,Census Tract 8282.01,4491,28.61,69224,88280,41.5,6.2,94.5,3835,828201,4491,60438,3224 RIDGE RD  LANSING IL 60438,TRUE,1944.43,48.85,0.78,33,14.2,1.2,3.28879,6.3
17031828202,7,7,0,0,Census Tract 8282.02,4590,28.78,51658,79111,23.2,11.9,87,3837,828202,4590,60438,18707 BURNHAM AVE  LANSING IL 60438,TRUE,1827.97,54.51,1.07,39.9,14,4.8,3.26197,21.1
17031828300,28,12,16,0,Census Tract 8283,3363,45.61,56336,66895,30.3,6.5,86.1,3841,828300,3363,60430,17850 HALSTED ST  HOMEWOOD IL 60430,TRUE,1886.68,39.28,0.3,44.8,10,3.2,3.2757,10.5
17031828401,24,8,16,0,Census Tract 8284.01,3598,58.78,71958,87963,42.5,4.8,93.3,3806,828401,3598,60430,18019 DIXIE HWY  HOMEWOOD IL 60430,TRUE,377.77,29.63,1.03,38.2,8.9,3,2.57723,10.9
17031828402,28,9,19,0,Census Tract 8284.02,3688,37.42,46645,67681,31.8,12.1,95,3842,828402,3688,60430,17850 HALSTED ST  HOMEWOOD IL 60430,TRUE,633.52,48.35,0.76,42.1,7,2.9,2.80176,18.1
17031828503,5,5,0,0,Census Tract 8285.03,4322,16.31,51972,61160,17.1,4.4,85.3,3843,828503,4322,60417,3508 NICOLETTE DR  CRETE IL 60417,TRUE,3662.17,68.79,0.51,32.3,12.8,5.8,3.56374,19.7
17031828504,8,8,0,0,Census Tract 8285.04,5474,19.11,47745,59703,17.8,11,93.9,3844,828504,5474,60417,3508 NICOLETTE DR  CRETE IL 60417,TRUE,2515.5,63.41,0.38,28.7,11.7,2.9,3.40063,34.6
17031828505,12,12,0,0,Census Tract 8285.05,6682,31.22,90387,91398,36.9,5.6,93.4,3838,828505,6682,60438,18707 BURNHAM AVE  LANSING IL 60438,TRUE,1303.49,47.02,0.91,47.1,12.1,2,3.11511,12.1
17031828507,0,0,0,0,Census Tract 8285.07,3999,17.7,86058,93368,34.1,7.6,93.2,3839,828507,3999,60438,18707 BURNHAM AVE  LANSING IL 60438,TRUE,3404.97,72.12,0.95,40,7,5,3.53211,3.4
17031828508,0,0,0,0,Census Tract 8285.08,4630,16.87,47692,66123,29.2,9.7,99.4,3840,828508,4630,60438,18707 BURNHAM AVE  LANSING IL 60438,TRUE,3603.57,73.35,0.5,36,13.2,1,3.55673,8.4
17031828601,23,10,13,0,Census Tract 8286.01,4198,59.12,88407,102531,44.1,4.7,96.4,3847,828601,4198,60430,2156 183RD ST  HOMEWOOD IL 60430,TRUE,914.91,26.27,1.33,39.4,11.2,3.7,2.96138,4.2
17031828602,26,13,13,0,Census Tract 8286.02,4666,30.43,101205,118035,48.5,3.2,97.2,3848,828602,4666,60430,18234 HALSTED ST  HOMEWOOD IL 60430,TRUE,1299.44,57.69,1.82,43.5,4.4,1.3,3.11376,4.9
17031828701,6,6,0,0,Census Tract 8287.01,3780,19.81,64643,80005,29.8,10.2,91.7,3849,828701,3780,60425,103 W HOLBROOK RD  GLENWOOD IL 60425,TRUE,1038.5,70.34,0.13,35.9,5.3,1.6,3.01641,13.4
17031828702,6,6,0,0,Census Tract 8287.02,4742,13.05,63811,73308,23.4,3.3,90.2,3850,828702,4742,60425,103 W HOLBROOK RD  GLENWOOD IL 60425,TRUE,2840.91,76.61,0.17,38.9,5.6,3.9,3.45346,17.6
17031828801,8,8,0,0,Census Tract 8288.01,5122,36.12,104658,144094,54.6,5.6,94.6,3851,828801,5122,60411,366 DIXIE HWY  CHICAGO HEIGHTS IL 60411,TRUE,1202.87,43.13,1.54,43.5,14.4,1,3.08022,8.0
17031828802,5,5,0,0,Census Tract 8288.02,2982,35.21,77932,92917,18.2,12.5,93.6,3852,828802,2982,60411,366 DIXIE HWY  CHICAGO HEIGHTS IL 60411,TRUE,1123.31,35.04,0.13,41,42.8,1,3.0505,3.5
17031828900,5,5,0,0,Census Tract 8289,3399,15.65,61296,61044,18.2,19.1,83.7,3853,828900,3399,60411,366 DIXIE HWY  CHICAGO HEIGHTS IL 60411,TRUE,1860.01,36.51,0.09,29.7,37.2,0.3,3.26951,27.9
17031829000,5,5,0,0,Census Tract 8290,882,2.95,30333,40667,9.2,15.5,89.3,3854,829000,882,60411,366 DIXIE HWY  CHICAGO HEIGHTS IL 60411,TRUE,3078.18,86.17,0.79,26.8,14.9,0.3,3.48829,35.5
17031829100,5,5,0,0,Census Tract 8291,3512,16.94,32054,44760,6.3,35.9,91.5,3858,829100,3512,60411,170 W SAUK TRL  CHICAGO HEIGHTS IL 60411,TRUE,1981.56,22.41,0.14,36.3,69.8,0.4,3.29701,25.9
17031829200,5,5,0,0,Census Tract 8292,5547,24.37,51884,63039,16.7,24.4,88.7,3855,829200,5547,60411,366 DIXIE HWY  CHICAGO HEIGHTS IL 60411,TRUE,2076.12,29.96,0.31,37.4,45.7,1.6,3.31725,25.3
17031829301,16,12,4,0,Census Tract 8293.01,3931,28.54,82863,95473,40.4,3,92.4,3856,829301,3931,60411,366 DIXIE HWY  CHICAGO HEIGHTS IL 60411,TRUE,1074.75,46.63,0.33,35.6,8.5,1,3.03131,7.3
17031829302,5,5,0,0,Census Tract 8293.02,3633,10.05,45369,61307,7,20,80.6,3857,829302,3633,60411,366 DIXIE HWY  CHICAGO HEIGHTS IL 60411,TRUE,2544.83,63.12,0.28,30.5,40.4,10,3.40566,33.4
17031829401,5,5,0,0,Census Tract 8294.01,1049,4.77,33333,50300,12.1,13.4,90.6,3859,829401,1049,60411,170 W SAUK TRL  CHICAGO HEIGHTS IL 60411,TRUE,2490.32,81.41,0.29,35.6,27.9,2.6,3.39625,32.5
17031829402,6,6,0,0,Census Tract 8294.02,3088,22.77,44922,55578,20.7,11.4,92.7,3865,829402,3088,60466,454 LAKEWOOD BLVD  PARK FOREST IL 60466,TRUE,1597.67,66.55,1.36,41.6,4.5,2.9,3.20349,20.8
17031829500,5,5,0,0,Census Tract 8295,4001,38.84,45119,50420,12.5,16.4,89.6,3860,829500,4001,60411,170 W SAUK TRL  CHICAGO HEIGHTS IL 60411,TRUE,499.36,17.5,1.77,34.8,35.4,2.4,2.69841,17.4
17031829600,5,5,0,0,Census Tract 8296,3035,55.32,52969,65805,11.4,14.9,91.1,3861,829600,3035,60411,170 W SAUK TRL  CHICAGO HEIGHTS IL 60411,TRUE,1060.56,17.43,1.68,44.7,27.8,3.4,3.02553,8.8
17031829700,8,8,0,0,Census Tract 8297,3344,22.76,43862,61509,16.4,12.2,91.6,3845,829700,3344,60417,3508 NICOLETTE DR  CRETE IL 60417,TRUE,3617.41,66.99,0.66,41.4,7.9,2.6,3.5584,24.6
17031829800,23,10,13,0,Census Tract 8298,6891,35.99,126462,142274,55,1.3,95.6,3875,829800,6891,60422,1030 STERLING AVE  FLOSSMOOR IL 60422,TRUE,393.76,54.2,1.57,42.6,1.8,2.2,2.59523,3.5
17031829902,30,13,17,0,Census Tract 8299.02,6457,9.11,82353,107580,51.2,1.4,93.1,3876,829902,6457,60422,18920 SPRINGFIELD AVE  FLOSSMOOR IL 60422,TRUE,374.1,84.13,0.96,41.7,1.9,2.4,2.57299,14.5
17031829903,0,0,0,0,Census Tract 8299.03,4529,6.91,69016,80943,34.5,7.7,97.5,3877,829903,4529,60422,18920 SPRINGFIELD AVE  FLOSSMOOR IL 60422,TRUE,930.17,84.83,1.13,47.1,3.8,4.8,2.96856,10.1
17031829904,0,0,0,0,Census Tract 8299.04,4168,46.31,77852,90033,43.1,3.3,97.9,3878,829904,4168,60477,18475 MILLENNIUM DR  TINLEY PARK IL 60477,TRUE,1741.77,44.67,2.83,45.3,12.7,2.4,3.24099,3.2
17031830001,13,12,1,0,Census Tract 8300.01,2432,61.23,38197,45715,16.4,15.6,90,3879,830001,2432,60443,600 LINCOLN MALL DR SEARS OPTICAL MATTESON IL 60443,TRUE,3669.83,7.77,2.55,59.9,17.7,2.2,3.56465,24.6
17031830003,13,12,1,0,Census Tract 8300.03,7640,2.87,101078,111451,47,3,92.9,3880,830003,7640,60443,600 LINCOLN MALL DR SEARS OPTICAL MATTESON IL 60443,TRUE,3153.58,90.8,0.77,40.8,0.4,0.6,3.4988,12.7
17031830004,10,5,5,0,Census Tract 8300.04,7529,7.84,103333,110078,39.1,4.5,94.6,3884,830004,7529,60461,20303 CRAWFORD AVE  OLYMPIA FIELDS IL 60461,TRUE,1363.03,85.12,1.25,41.8,2.5,1.7,3.13451,11.5
17031830005,8,4,4,0,Census Tract 8300.05,3768,15.1,92917,111957,49.5,3.2,98.7,3885,830005,3768,60461,19950 GOVERNORS HWY 2ND FLOOR OLYMPIA FIELDS IL 60461,TRUE,1281.37,77.87,1.59,49.2,0,1.3,3.10768,10.8
